#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_3219	8555	22	N	Y	1	628	*,3219,*
contig_3918	8541	24	N	N	3	*	3916,3918
contig_2979	8521	19	N	Y	1	514	*,2979,*
contig_6296	8517	26	N	Y	1	2696	*,6296,*
contig_2971	8505	27	N	Y	1	508	*,2971,*
contig_3697	8490	36	N	N	1	*	1965,3694,3695,3694,3694,3697
contig_7058	8472	10	N	Y	1	3264	*,7058,*
contig_8840	8465	11	N	Y	1	4240	*,8840,*
contig_2070	8464	18	N	N	1	*	*,2070,*
contig_2557	8463	20	N	N	1	*	2557,-1892,8536
contig_7321	8458	10	N	Y	1	3426	*,7321,*
contig_7515	8450	11	N	Y	1	3554	*,7515,*
contig_8790	8447	13	N	Y	1	2200	*,8790,*
contig_8125	8441	20	N	Y	1	3988	*,8125,*
contig_5806	8437	27	N	N	1	*	5806
contig_5979	8436	10	N	Y	1	2450	*,5979,*
contig_5629	8433	23	N	Y	1	2176	*,5629,*
contig_5262	8431	133	Y	Y	3	*	5262
contig_5456	8429	12	N	Y	1	2054	*,5456,*
contig_7459	8428	10	N	Y	1	3518	*,7459,*
contig_4515	8414	13	N	Y	1	1410	*,4515,*
contig_7274	8410	22	N	Y	1	3384	*,7274,*
contig_3509	8393	18	N	Y	1	764	*,3509,*
contig_3920	8386	42	N	Y	1	*	3920
contig_6194	8343	12	N	Y	1	2642	*,6194,*
contig_5263	8338	12	N	Y	1	1910	*,5263,*
contig_7514	8333	18	N	Y	1	3554	*,7514,*
contig_3982	8330	23	N	Y	1	1030	*,3982,*
contig_6551	8320	10	N	Y	1	2902	*,6551,*
contig_5126	8308	36	N	Y	1	1818	*,5126,*
contig_7322	8300	30	N	Y	1	3426	*,7322,*
contig_4833	8295	32	N	Y	1	1636	*,4833,*
contig_6714	8279	10	N	Y	1	3018	*,6714,*
contig_5660	8275	12	N	Y	1	2200	*,5660,*
contig_7985	8262	30	N	Y	1	3884	*,7985,*
contig_3349	8260	13	N	Y	1	686	*,3349,*
contig_8182	8259	21	N	Y	1	4010	*,8182,*
contig_3218	8258	10	N	Y	1	628	*,3218,*
contig_8676	8257	67	N	Y	1	*	8676
contig_5541	8252	28	N	Y	1	2108	*,5541,*
contig_8431	8242	12	N	Y	1	4182	*,8431,*
contig_6431	8238	18	N	N	2	*	*,6431,*
contig_6968	8232	17	N	Y	1	3208	*,6968,*
contig_2913	8214	11	N	Y	1	456	*,2913,*
contig_7057	8214	15	N	Y	1	3264	*,7057,*
contig_6237	8212	10	N	Y	1	2668	*,6237,*
contig_4270	8205	31	N	Y	1	1230	*,4270,*
contig_3207	8199	22	N	Y	1	618	*,3207,*
contig_2880	8193	23	N	Y	1	436	*,2880,*
contig_8094	8137	10	N	Y	1	3970	*,8094,*
contig_4870	8129	10	Y	Y	1	132	4870
contig_8771	8123	15	N	Y	1	1910	*,8771,*
contig_5529	8115	20	N	Y	1	2096	*,5529,*
contig_4380	8110	11	N	N	1	*	4380,7867,7869,-7868
contig_3765	8109	15	N	Y	1	938	*,3765,*
contig_3850	8107	11	N	Y	1	990	*,3850,*
contig_2427	8104	11	N	N	11	*	-307,2427,-4037
contig_8765	8103	19	N	Y	1	1860	*,8765,*
contig_5177	8100	49	N	N	1	*	5180,-5178,5176,5180,-5178,5177
contig_7632	8099	17	N	Y	2	3638	*,7632,*
contig_8151	8085	21	N	N	21	*	43,43,43,43,41,1553,1551,1552,2693,8151
contig_8413	8074	25	N	Y	1	4172	*,8413,*
contig_3515	8060	11	N	Y	1	770	*,3515,*
contig_6150	8049	13	N	Y	1	2604	*,6150,*
contig_5457	8039	18	N	Y	1	2054	*,5457,*
contig_3224	8037	11	N	Y	1	*	3224
contig_3514	8037	22	N	N	1	*	*,3514,*
contig_8022	8036	19	N	Y	1	3910	*,8022,*
contig_5959	8028	11	N	Y	1	2430	*,5959,*
contig_5127	8025	31	N	Y	1	*	5127
contig_6672	8018	34	N	Y	1	2990	*,6672,*
contig_3764	8017	10	N	Y	1	938	*,3764,*
contig_4769	8000	10	N	Y	1	1610	*,4769,*
contig_6142	7985	35	N	Y	1	2596	*,6142,*
contig_6658	7977	10	N	N	1	*	*,6658,*
contig_7687	7945	27	N	Y	1	3676	*,7687,*
contig_4836	7927	10	N	Y	1	1638	*,4836,*
contig_6457	7917	10	N	Y	1	2844	*,6457,*
contig_7007	7916	24	N	Y	1	3230	*,7007,*
contig_2576	7915	36	N	N	1	*	-8530,2576
contig_6642	7915	11	N	Y	1	2966	*,6642,*
contig_2263	7895	10	N	N	1	*	2263,5345,-2264
contig_3687	7885	15	N	Y	1	884	*,3687,*
contig_3841	7864	25	N	N	1	*	-3836,3841
contig_7003	7863	10	N	Y	1	*	7003
contig_4260	7845	26	N	Y	1	1222	*,4260,*
contig_6206	7838	21	N	Y	1	2654	*,6206,*
contig_3281	7834	39	N	Y	1	*	3281
contig_5505	7818	10	N	Y	1	2086	*,5505,*
contig_6641	7782	20	N	N	1	*	*,6641,*
contig_1803	7751	25	N	N	1	*	46,46,46,46,46,46,1803
contig_2667	7750	26	N	N	1	*	79,79,79,79,79,79,79,79,79,2667
contig_4903	7744	11	Y	Y	1	136	4903
contig_7295	7734	10	N	Y	1	3400	*,7295,*
contig_6207	7720	10	N	Y	10	2654	*,6207,*
contig_3475	7711	10	N	Y	1	752	*,3475,*
contig_4858	7706	31	N	Y	1	1648	*,4858,*
contig_2552	7697	37	N	Y	1	*	2552
contig_8071	7687	32	Y	N	1	*	8071
contig_5683	7667	10	N	Y	1	2222	*,5683,*
contig_8825	7664	14	N	Y	1	3024	*,8825,*
contig_2596	7655	30	N	Y	1	416	*,2596,*
contig_7628	7648	10	N	N	10	*	-7627,7628
contig_3516	7647	19	N	Y	1	770	*,3516,*
contig_5893	7645	21	N	Y	1	2368	*,5893,*
contig_5057	7636	10	N	Y	1	1798	*,5057,*
contig_5058	7630	10	N	Y	1	1798	*,5058,*
contig_2689	7628	12	Y	Y	1	6	2689
contig_7281	7627	10	N	Y	1	3392	*,7281,*
contig_3464	7625	11	N	Y	1	742	*,3464,*
contig_4123	7618	10	N	Y	1	1126	*,4123,*
contig_3309	7605	11	N	N	1	*	-3307,-3305,-3305,3308,3309,-3312,-3307
contig_2002	7601	17	N	N	2	*	2409,-2410,-68,2002
contig_2244	7600	44	N	N	7	*	1111,1112,1113,1114,1502,8545,1503,2244
contig_3696	7598	25	N	N	1	*	1965,3694,3694,3694,3694,3694,3694,3696
contig_3768	7570	11	N	Y	1	940	*,3768,*
contig_7403	7558	10	N	Y	1	3474	*,7403,*
contig_7998	7556	15	N	Y	1	3892	*,7998,*
contig_4938	7551	20	N	Y	1	1692	*,4938,*
contig_2603	7549	10	N	N	1	*	9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2603
contig_7402	7549	12	N	Y	1	3474	*,7402,*
contig_5715	7546	10	N	Y	10	2250	*,5715,*
contig_6846	7542	20	Y	Y	1	*	6846
contig_5045	7537	10	N	Y	1	1786	*,5045,*
contig_7670	7531	19	N	Y	1	3658	*,7670,*
contig_5960	7521	19	N	Y	1	2430	*,5960,*
contig_3110	7514	10	N	Y	1	560	*,3110,*
contig_8442	7499	10	N	Y	1	4192	*,8442,*
contig_6011	7491	15	N	Y	1	2478	*,6011,*
contig_8508	7490	11	Y	Y	1	390	8508
contig_3158	7488	16	N	N	1	*	*,3158,*
contig_8019	7486	10	N	Y	1	3906	*,8019,*
contig_4857	7483	113	N	N	5	*	*,4857,*
contig_4155	7471	11	N	Y	1	1154	*,4155,*
contig_3465	7469	11	N	Y	1	742	*,3465,*
contig_8803	7466	20	N	Y	1	2436	*,8803,*
contig_4679	7445	25	N	Y	1	1534	*,4679,*
contig_2140	7444	27	N	N	1	*	47,47,47,47,47,47,47,47,47,47,47,47,2140
contig_5197	7429	10	N	Y	1	1870	*,5197,*
contig_7930	7428	10	N	Y	1	3842	*,7930,*
contig_4225	7416	11	N	Y	1	1202	*,4225,*
contig_8766	7413	10	N	Y	1	1870	*,8766,*
contig_6113	7389	27	N	Y	1	2566	*,6113,*
contig_4953	7386	18	N	Y	1	1706	*,4953,*
contig_1089	7377	130	N	Y	32	*	1089
contig_5684	7362	17	N	Y	1	2222	*,5684,*
contig_2094	7361	24	N	N	1	*	2094
contig_8080	7359	23	N	Y	1	3960	*,8080,*
contig_2321	7356	40	N	Y	1	*	2321
contig_5916	7354	10	N	Y	1	2390	*,5916,*
contig_5664	7351	10	N	Y	1	2204	*,5664,*
contig_8188	7351	11	N	Y	1	4016	*,8188,*
contig_3249	7350	10	N	Y	1	646	*,3249,*
contig_6425	7330	13	N	Y	1	2816	*,6425,*
contig_3590	7317	20	N	Y	1	810	*,3590,*
contig_7781	7313	32	N	Y	1	3738	*,7781,*
contig_8801	7306	26	N	Y	1	2420	*,8801,*
contig_6732	7303	17	N	Y	1	3034	*,6732,*
contig_4310	7289	10	N	Y	1	1262	*,4310,*
contig_6331	7289	25	N	Y	1	2728	*,6331,*
contig_7504	7289	17	N	Y	1	3544	*,7504,*
contig_7282	7287	18	N	Y	1	3392	*,7282,*
contig_5775	7286	20	N	Y	1	2280	*,5775,*
contig_2912	7283	28	N	Y	1	456	*,2912,*
contig_4333	7282	10	N	Y	1	1282	*,4333,*
contig_6048	7274	31	N	Y	1	2514	*,6048,*
contig_6055	7268	26	N	Y	1	2518	*,6055,*
contig_1763	7245	10	N	Y	1	*	1763
contig_4029	7245	18	N	Y	1	1052	*,4029,*
contig_8326	7244	22	N	N	1	*	8324,8326
contig_5264	7243	18	N	Y	1	1912	*,5264,*
contig_8430	7234	10	N	Y	1	4182	*,8430,*
contig_8183	7233	10	N	Y	1	4010	*,8183,*
contig_3919	7232	30	N	N	1	*	3919
contig_4191	7232	11	N	Y	1	1178	*,4191,*
contig_4706	7208	10	N	Y	1	1560	*,4706,*
contig_5980	7190	10	N	Y	1	2452	*,5980,*
contig_6424	7190	10	N	Y	1	2816	*,6424,*
contig_4048	7186	35	N	N	1	*	4046,4047,4046,4047,4046,4048
contig_8538	7186	26	N	Y	1	*	*,8538,*
contig_2063	7181	26	N	Y	1	*	2063
contig_4859	7171	10	N	Y	1	1648	*,4859,*
contig_4983	7169	10	N	Y	1	1734	*,4983,*
contig_3206	7138	10	N	Y	1	618	*,3206,*
contig_5508	7132	10	N	Y	1	2088	*,5508,*
contig_5864	7130	13	N	Y	1	2338	*,5864,*
contig_7931	7114	11	N	Y	1	3842	*,7931,*
contig_8823	7112	11	N	Y	1	2958	*,8823,*
contig_4149	7098	20	N	Y	1	1148	*,4149,*
contig_4065	7070	19	N	N	1	*	4065
contig_6720	7049	11	N	Y	1	3024	*,6720,*
contig_8414	7048	10	N	Y	1	4172	*,8414,*
contig_1916	7044	25	N	N	1	*	*,1916,*
contig_3003	7038	14	N	Y	1	532	*,3003,*
contig_4853	7037	21	N	Y	1	1644	*,4853,*
contig_6304	7037	31	N	Y	1	2702	*,6304,*
contig_7416	7027	10	N	Y	1	3486	*,7416,*
contig_8322	7022	25	N	Y	1	4104	*,8322,*
contig_4277	7009	25	N	Y	1	1236	*,4277,*
contig_8416	6995	11	N	Y	1	4174	*,8416,*
contig_5324	6989	10	N	Y	1	1962	*,5324,*
contig_3776	6974	10	N	Y	1	402	*,3776,*
contig_5532	6972	12	N	Y	1	2098	*,5532,*
contig_4394	6947	31	N	Y	1	*	4394
contig_2358	6946	126	N	Y	2	*	2358
contig_6904	6930	12	N	N	1	*	*,6904,*
contig_6578	6926	19	N	Y	1	2926	*,6578,*
contig_8122	6924	15	N	N	1	*	8120,8120,8120,8120,8122,-8124
contig_1804	6921	24	N	N	1	*	-1682,1804
contig_4510	6888	11	N	Y	1	1406	*,4510,*
contig_2814	6849	25	Y	Y	1	10	2814
contig_3910	6844	10	N	Y	1	1014	*,3910,*
contig_6598	6840	11	N	Y	1	2944	*,6598,*
contig_8486	6840	10	N	Y	1	4224	*,8486,*
contig_1855	6836	18	N	Y	1	*	1855
contig_5961	6836	10	N	Y	1	2432	*,5961,*
contig_3125	6825	10	N	Y	1	574	*,3125,*
contig_3589	6818	10	N	Y	1	810	*,3589,*
contig_7688	6817	10	N	Y	1	3676	*,7688,*
contig_7410	6816	25	N	Y	1	3480	*,7410,*
contig_7264	6806	10	Y	Y	1	*	7264
contig_3719	6798	21	N	Y	1	910	*,3719,*
contig_7053	6794	13	N	N	1	*	*,7053,*
contig_4376	6792	26	Y	Y	1	*	4376
contig_4359	6780	10	N	Y	1	1310	*,4359,*
contig_4351	6775	11	N	Y	1	1300	*,4351,*
contig_6315	6761	10	N	Y	1	2712	*,6315,*
contig_5265	6757	11	N	Y	1	1912	*,5265,*
contig_5962	6746	11	N	Y	1	2432	*,5962,*
contig_4417	6734	18	N	N	1	*	*,4417,*
contig_6797	6733	11	N	Y	1	3072	*,6797,*
contig_7744	6732	10	N	Y	1	3718	*,7744,*
contig_5659	6723	11	N	Y	1	2198	*,5659,*
contig_3128	6710	18	N	Y	1	578	*,3128,*
contig_7971	6703	11	Y	Y	1	*	7971
contig_4940	6679	10	N	Y	1	1694	*,4940,*
contig_6486	6679	10	N	Y	1	2864	*,6486,*
contig_4334	6676	17	N	Y	1	1282	*,4334,*
contig_6198	6666	10	N	Y	1	2646	*,6198,*
contig_3753	6665	10	N	N	1	*	-3752,-3748,-3748,-3747,-3749,3753
contig_5634	6662	20	N	N	1	*	*,5634,*
contig_5813	6657	31	N	N	1	*	*,5813,*
contig_3983	6653	11	N	Y	1	1030	*,3983,*
contig_4393	6651	12	N	Y	1	*	4393
contig_2975	6650	10	N	Y	1	512	*,2975,*
contig_2976	6650	10	N	Y	1	512	*,2976,*
contig_6317	6646	11	N	Y	1	2714	*,6317,*
contig_4397	6634	16	N	Y	1	1326	*,4397,*
contig_4336	6633	25	N	Y	1	1284	*,4336,*
contig_6056	6628	10	N	Y	1	2518	*,6056,*
contig_6472	6622	16	N	Y	1	2854	*,6472,*
contig_6456	6614	30	N	Y	1	2844	*,6456,*
contig_6399	6613	29	N	Y	1	2794	*,6399,*
contig_4120	6611	14	N	N	1	*	*,4120,*
contig_8778	6606	18	N	Y	1	1996	*,8778,*
contig_4691	6604	14	N	Y	1	1546	*,4691,*
contig_8789	6598	15	N	Y	1	2192	*,8789,*
contig_3250	6593	10	N	Y	1	648	*,3250,*
contig_7490	6592	33	N	Y	1	3530	*,7490,*
contig_6166	6591	11	N	Y	1	2618	*,6166,*
contig_4154	6589	16	N	Y	1	1154	*,4154,*
contig_4330	6584	11	N	Y	1	1278	*,4330,*
contig_5536	6564	10	N	Y	1	2102	*,5536,*
contig_7524	6545	10	N	Y	1	3564	*,7524,*
contig_3508	6538	10	N	Y	1	764	*,3508,*
contig_6245	6537	10	N	Y	1	*	6245
contig_2363	6534	283	N	N	23	*	114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,2363
contig_5926	6530	14	N	Y	1	2400	*,5926,*
contig_6759	6530	28	N	Y	1	3052	*,6759,*
contig_6749	6518	10	N	Y	1	3044	*,6749,*
contig_8139	6517	12	N	Y	6	*	8139
contig_8044	6513	28	N	Y	1	3928	*,8044,*
contig_5486	6510	10	N	N	1	*	*,5486,*
contig_6636	6508	22	N	Y	1	2958	*,6636,*
contig_3997	6507	10	N	Y	1	1032	*,3997,*
contig_5658	6500	15	N	Y	1	2198	*,5658,*
contig_3017	6494	10	N	Y	10	540	*,3017,*
contig_7294	6491	20	N	Y	1	3400	*,7294,*
contig_5904	6489	10	N	Y	1	2376	*,5904,*
contig_5130	6488	19	N	Y	1	1820	*,5130,*
contig_5899	6486	25	N	Y	1	2372	*,5899,*
contig_2318	6483	81	N	N	3	*	47,47,47,47,47,47,47,47,47,708,2318,5546
contig_8073	6476	14	N	Y	1	3952	*,8073,*
contig_2265	6472	11	N	Y	1	*	2265
contig_8072	6472	11	N	Y	1	3952	*,8072,*
contig_4072	6467	10	N	Y	1	1078	*,4072,*
contig_8441	6462	26	N	Y	1	4192	*,8441,*
contig_3362	6449	10	N	Y	1	698	*,3362,*
contig_6468	6445	11	N	Y	11	2852	*,6468,*
contig_7669	6440	10	N	Y	1	3658	*,7669,*
contig_3244	6438	26	N	Y	1	642	*,3244,*
contig_3734	6436	10	N	Y	1	922	*,3734,*
contig_6737	6434	35	N	N	1	*	6737,-8639
contig_4076	6433	10	N	Y	1	1082	*,4076,*
contig_2508	6430	21	N	Y	1	*	2508
contig_3686	6428	10	N	Y	1	884	*,3686,*
contig_7150	6418	10	Y	Y	1	*	7150
contig_2709	6416	23	N	N	1	*	60,60,61,62,62,62,62,2709
contig_4986	6402	49	N	Y	1	*	4986
contig_4717	6396	14	N	Y	1	1570	*,4717,*
contig_4680	6395	14	N	Y	1	1534	*,4680,*
contig_4107	6394	11	N	Y	1	1110	*,4107,*
contig_4503	6391	22	N	Y	1	1400	*,4503,*
contig_7398	6386	10	Y	Y	1	316	7398
contig_6471	6384	10	N	Y	1	2854	*,6471,*
contig_6643	6384	18	N	Y	1	2966	*,6643,*
contig_3708	6380	17	N	Y	1	900	*,3708,*
contig_6112	6380	10	N	Y	1	2566	*,6112,*
contig_7417	6379	10	N	Y	1	3486	*,7417,*
contig_5528	6372	10	N	Y	1	2096	*,5528,*
contig_5414	6371	22	N	Y	1	2022	*,5414,*
contig_2551	6364	10	N	N	2	*	2551,3649,-3650,-3648
contig_4011	6358	10	N	Y	1	1044	*,4011,*
contig_6691	6344	11	N	Y	1	3006	*,6691,*
contig_6420	6340	10	N	Y	1	2812	*,6420,*
contig_4512	6339	13	N	N	1	*	*,4512,*
contig_3625	6335	10	Y	Y	1	*	3625
contig_5150	6334	23	N	Y	1	1838	*,5150,*
contig_8448	6332	24	N	Y	1	4198	*,8448,*
contig_3581	6327	19	N	Y	1	802	*,3581,*
contig_5056	6316	12	N	Y	1	1796	*,5056,*
contig_4221	6314	16	N	Y	1	1200	*,4221,*
contig_8214	6314	19	N	Y	1	4034	*,8214,*
contig_6798	6307	15	N	Y	1	3072	*,6798,*
contig_7664	6303	29	N	N	1	*	7660,7664,-7665,-7660
contig_5570	6281	11	N	Y	1	2132	*,5570,*
contig_2950	6274	18	N	Y	1	486	*,2950,*
contig_5571	6271	27	N	Y	1	2132	*,5571,*
contig_4203	6268	18	N	N	1	*	*,4203,*
contig_4329	6268	11	N	Y	1	1278	*,4329,*
contig_5859	6253	26	N	Y	1	2332	*,5859,*
contig_6599	6241	16	N	Y	1	2944	*,6599,*
contig_7875	6240	11	N	Y	1	*	7875
contig_5013	6237	10	N	Y	1	1754	*,5013,*
contig_8205	6231	32	N	Y	1	4028	*,8205,*
contig_5863	6229	10	N	Y	1	2338	*,5863,*
contig_2444	6228	16	N	N	1	*	60,61,62,62,62,62,-1745,2444
contig_5055	6223	10	N	Y	1	1796	*,5055,*
contig_7984	6218	10	N	Y	1	3884	*,7984,*
contig_4367	6216	30	N	Y	1	1320	*,4367,*
contig_2621	6215	10	N	Y	1	*	*,2621,*
contig_5766	6203	20	N	Y	1	2272	*,5766,*
contig_2380	6201	27	N	N	1	*	2380
contig_5552	6201	26	N	Y	1	2116	*,5552,*
contig_4000	6199	15	N	Y	1	1034	*,4000,*
contig_4146	6193	16	N	Y	1	1146	*,4146,*
contig_4350	6189	22	N	Y	1	1300	*,4350,*
contig_4398	6184	10	N	Y	1	1326	*,4398,*
contig_5727	6182	22	N	Y	1	2258	*,5727,*
contig_3023	6178	29	N	Y	1	544	*,3023,*
contig_8564	6176	118	N	Y	2	*	8564
contig_5726	6168	10	N	Y	1	2258	*,5726,*
contig_2936	6166	10	N	Y	1	*	2936
contig_2362	6160	11	N	Y	1	*	2362
contig_4220	6155	12	N	Y	1	1200	*,4220,*
contig_6401	6151	33	N	Y	1	2796	*,6401,*
contig_3129	6144	11	N	Y	1	578	*,3129,*
contig_6197	6136	33	N	Y	1	2644	*,6197,*
contig_5719	6126	10	Y	N	1	*	5719
contig_3817	6125	27	N	N	1	*	3817,3819
contig_5553	6125	10	N	Y	1	2116	*,5553,*
contig_6143	6117	10	N	Y	1	2596	*,6143,*
contig_5299	6116	10	N	Y	1	1942	*,5299,*
contig_8377	6111	18	Y	Y	1	382	8377
contig_7850	6105	10	Y	Y	1	*	7850
contig_5925	6101	22	N	Y	1	2400	*,5925,*
contig_8841	6088	23	N	Y	1	4240	*,8841,*
contig_4617	6076	10	N	Y	1	1484	*,4617,*
contig_7475	6071	10	N	N	1	*	7475,-8429,-7473
contig_7975	6069	11	N	Y	1	3874	*,7975,*
contig_2535	6065	312	N	Y	7	*	2535
contig_8814	6062	10	N	Y	1	2822	*,8814,*
contig_4954	6057	10	N	Y	1	1706	*,4954,*
contig_5012	6054	13	N	Y	1	1754	*,5012,*
contig_5298	6052	10	N	Y	1	1942	*,5298,*
contig_8487	6051	27	N	Y	1	4224	*,8487,*
contig_5842	6045	11	N	Y	1	2324	*,5842,*
contig_8308	6039	11	N	Y	1	4090	*,8308,*
contig_5946	6026	13	N	Y	1	2418	*,5946,*
contig_4905	6025	16	N	Y	1	1680	*,4905,*
contig_6987	6023	29	N	Y	1	*	6987
contig_8505	6016	10	N	Y	1	4238	*,8505,*
contig_4261	6014	10	N	Y	1	1222	*,4261,*
contig_8259	6012	10	N	Y	1	4052	*,8259,*
contig_2884	6006	11	N	Y	1	438	*,2884,*
contig_7955	6000	11	N	Y	11	3862	*,7955,*
contig_4835	5991	30	N	Y	1	1638	*,4835,*
contig_2915	5990	10	N	Y	1	458	*,2915,*
contig_3007	5987	10	N	Y	1	534	*,3007,*
contig_4511	5983	11	N	Y	1	1406	*,4511,*
contig_4148	5978	13	N	Y	1	1148	*,4148,*
contig_4618	5977	20	N	Y	1	1484	*,4618,*
contig_7505	5975	10	N	Y	1	3544	*,7505,*
contig_4803	5974	35	N	N	1	*	4794,4801,4800,4803
contig_3546	5968	12	N	Y	1	788	*,3546,*
contig_4860	5962	19	N	N	1	*	*,4860,*
contig_6430	5961	16	N	Y	1	2822	*,6430,*
contig_3175	5959	121	N	N	5	*	-3170,-3169,-3169,-3169,-3168,-3167,3175
contig_4862	5950	70	N	Y	1	*	4862
contig_5507	5948	16	N	Y	1	2088	*,5507,*
contig_2922	5945	10	N	Y	1	464	*,2922,*
contig_8726	5944	13	N	Y	1	940	*,8726,*
contig_7663	5939	26	N	N	1	*	7660,7663,-7665
contig_8831	5929	11	N	Y	1	3092	*,8831,*
contig_7488	5923	24	N	N	1	*	*,7488,*
contig_4941	5922	14	N	Y	1	1694	*,4941,*
contig_6152	5915	16	N	Y	1	2606	*,6152,*
contig_4502	5906	10	N	Y	1	1400	*,4502,*
contig_8386	5901	15	N	Y	1	4146	*,8386,*
contig_6287	5898	10	Y	Y	1	*	6287
contig_2951	5893	12	N	Y	1	486	*,2951,*
contig_3720	5889	10	N	Y	1	910	*,3720,*
contig_6867	5887	10	N	Y	1	3122	*,6867,*
contig_6437	5885	22	N	Y	1	2828	*,6437,*
contig_7392	5885	51	N	Y	1	*	7392
contig_2977	5878	10	Y	Y	1	24	2977
contig_5613	5861	16	N	Y	1	2164	*,5613,*
contig_7952	5856	23	N	Y	1	3858	*,7952,*
contig_5140	5847	16	N	Y	1	1826	*,5140,*
contig_8271	5842	27	N	Y	1	4066	*,8271,*
contig_8043	5841	10	N	Y	1	3928	*,8043,*
contig_6671	5826	15	N	Y	1	2990	*,6671,*
contig_6095	5822	10	N	Y	1	2552	*,6095,*
contig_8785	5822	10	N	Y	1	2106	*,8785,*
contig_2159	5819	38	N	N	1	*	9,9,2159
contig_6412	5813	29	N	Y	1	2806	*,6412,*
contig_3105	5812	20	N	Y	1	*	3105
contig_7750	5812	11	Y	Y	1	*	7750
contig_2932	5811	11	N	Y	1	*	2932
contig_4291	5810	10	N	Y	1	1244	*,4291,*
contig_5170	5809	10	Y	Y	1	154	5170
contig_8258	5791	19	N	Y	1	4052	*,8258,*
contig_8387	5790	11	N	Y	1	4146	*,8387,*
contig_7387	5783	11	N	Y	1	3466	*,7387,*
contig_7701	5781	17	Y	Y	1	*	7701
contig_5880	5777	10	N	Y	1	2354	*,5880,*
contig_7958	5770	10	N	Y	1	3864	*,7958,*
contig_3389	5769	47	N	Y	1	*	3389
contig_2392	5766	20	N	N	1	*	*,2392,*
contig_4106	5747	10	N	Y	1	1108	*,4106,*
contig_8162	5745	10	Y	Y	1	*	8162
contig_7192	5744	11	N	Y	1	3330	*,7192,*
contig_6354	5740	10	N	Y	1	2748	*,6354,*
contig_6991	5740	27	Y	Y	1	282	6991
contig_7275	5737	10	N	Y	1	3386	*,7275,*
contig_3365	5735	10	N	Y	1	700	*,3365,*
contig_7396	5733	18	N	Y	1	3470	*,7396,*
contig_5994	5730	10	N	Y	1	2464	*,5994,*
contig_6513	5721	10	N	Y	1	2878	*,6513,*
contig_3700	5720	11	N	Y	1	894	*,3700,*
contig_5705	5720	24	N	N	1	*	*,5705,*
contig_1122	5719	97	N	Y	2	*	1122
contig_2486	5718	11	N	N	1	*	-566,2486
contig_7006	5716	11	N	Y	1	3230	*,7006,*
contig_4385	5706	29	N	N	1	*	4381,4384,4385,-4382
contig_5185	5704	10	N	Y	1	1860	*,5185,*
contig_6436	5702	11	N	Y	1	2828	*,6436,*
contig_8278	5700	10	N	Y	1	4072	*,8278,*
contig_6475	5697	10	N	Y	1	2858	*,6475,*
contig_6314	5691	17	N	Y	1	2712	*,6314,*
contig_3053	5672	36	N	Y	1	554	*,3053,*
contig_5153	5667	28	N	Y	1	1840	*,5153,*
contig_5974	5664	16	N	Y	1	2446	*,5974,*
contig_7276	5641	16	N	Y	1	3386	*,7276,*
contig_2909	5638	12	N	N	1	*	*,2909,*
contig_4292	5635	28	N	Y	1	1244	*,4292,*
contig_4001	5633	10	N	Y	1	1034	*,4001,*
contig_4852	5630	10	N	Y	1	1644	*,4852,*
contig_1	5627	22	N	N	1	*	*,1,*
contig_4975	5619	13	N	Y	1	1724	*,4975,*
contig_5359	5609	12	N	Y	1	1978	*,5359,*
contig_7286	5609	16	N	Y	1	3396	*,7286,*
contig_2132	5608	173	N	N	3	*	*,2132,*
contig_7193	5598	10	N	Y	1	3330	*,7193,*
contig_6025	5593	17	N	Y	1	2494	*,6025,*
contig_4105	5592	10	N	Y	1	1108	*,4105,*
contig_4730	5592	15	N	Y	1	1582	*,4730,*
contig_8257	5580	10	N	Y	1	4050	*,8257,*
contig_4615	5578	15	N	N	1	*	*,4615,*
contig_5349	5575	11	N	Y	1	1970	*,5349,*
contig_8288	5570	29	N	Y	1	4076	*,8288,*
contig_5808	5563	66	N	Y	1	*	5808
contig_6274	5563	16	N	N	1	*	*,6274,*
contig_2378	5556	21	N	N	1	*	44,45,45,2378,-2377
contig_4239	5556	10	N	Y	1	1206	*,4239,*
contig_4383	5556	37	N	N	1	*	4383,-4384,-4381
contig_4108	5554	13	N	Y	1	1110	*,4108,*
contig_5596	5552	10	N	Y	1	2150	*,5596,*
contig_6605	5550	136	Y	Y	2	*	6605
contig_7536	5546	10	N	Y	1	3574	*,7536,*
contig_7951	5541	11	N	Y	1	3858	*,7951,*
contig_5358	5534	11	N	Y	1	1978	*,5358,*
contig_3410	5531	11	N	N	1	*	*,3410,*
contig_2960	5530	10	N	Y	1	496	*,2960,*
contig_7162	5530	10	N	Y	10	*	7162
contig_5046	5521	28	N	Y	1	1786	*,5046,*
contig_3593	5519	10	N	Y	1	814	*,3593,*
contig_3248	5518	26	N	Y	1	646	*,3248,*
contig_5639	5495	10	N	Y	1	2184	*,5639,*
contig_6711	5488	18	Y	Y	1	262	6711
contig_4841	5482	20	Y	N	1	*	4841
contig_5539	5480	20	N	Y	1	2106	*,5539,*
contig_3909	5479	20	N	Y	1	1014	*,3909,*
